TicketDatetime,TicketNumber,TicketType,Statute,Description,Sex,Race,Ethnicity,Age,LocNumber,LocPrefix,LocStreet,LocType,LocSuffix,XLocPrefix,XLocStreet,XLocType,XLocSuffix,PersonnelRace,PersonnelSex,PersonnelAge,PersonnelYears,PersonnelEthnicity
9/8/2023,P146668,Warning,32-707A16,SIGN: NO PARKING IN ALLEY,Unknown,Unknown,Unknown,43,,,ASP,AVE,,,,,,White,Female,59,3,
9/8/2023,P146686,Warning,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,400,S,SANTA FE,AVE,,,,,,White,Female,59,3,
8/29/2023,P145410,Warning,32-707(3),SERVICING/REPAIRING VEHICLE,Unknown,Unknown,Unknown,43,500,,CRESTLAND,DR,,,,,,White,Female,59,3,
9/13/2023,P146780,Warning,32-705L,SIDEWALK,Unknown,Unknown,Unknown,43,735,,JENKINS,AVE,,,,,,White,Female,59,3,
9/15/2023,P146937,Warning,32-705L,SIDEWALK,Unknown,Unknown,Unknown,43,713,,JENKINS,AVE,,,,,,White,Female,59,3,
9/28/2023,P147218,Warning,32-703A,EXPIRED METER,Unknown,Unknown,Unknown,43,200,W,BOYD,ST,,,,,,White,Female,59,4,
9/28/2023,P147238,Warning,32-703A,EXPIRED METER,Unknown,Unknown,Unknown,43,700,,ASP,AVE,,,,,,White,Female,59,4,
9/28/2023,P147252,Warning,32-703A,EXPIRED METER,Unknown,Unknown,Unknown,43,700,,ASP,AVE,,,,,,White,Female,59,4,
9/20/2023,P146966,Warning,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,700,,ASP,AVE,,,,,,White,Female,59,4,
9/25/2023,P147112,Warning,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,700,,ASP,AVE,,,,,,White,Female,59,4,
11/29/2023,P149406,Parking,32-707A13,SIGN: NO PARKING HERE TO CORNER,Unknown,Unknown,Unknown,43,700,,WILSON,ST,,,,,,White,Female,60,4,
9/6/2023,P146599,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,700,,ASP,AVE,,,,,,White,Female,59,3,
9/28/2023,P147258,Warning,32-705L,SIDEWALK,Unknown,Unknown,Unknown,43,474,,ELM,AVE,,,,,,White,Female,59,4,
11/28/2023,P149359,Parking,32-707B4,YELLOW CURB,Unknown,Unknown,Unknown,43,,,600 PARSONS ST / COLLEGE AVE,,,,,,,White,Female,60,4,
9/7/2023,P146642,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,700,,ASP,AVE,,,,,,White,Female,59,3,
11/30/2023,P149440,Parking,32-707I,PUBLIC PROPERTY,Unknown,Unknown,Unknown,43,,E,GRAY,ST,,,,,,White,Female,60,4,
12/1/2023,P149486,Parking,32-707B4,YELLOW CURB,Unknown,Unknown,Unknown,43,,,300 WHITE ST / ASP AVE,,,,,,,White,Female,60,4,
4/29/2023,P140606,Parking,32-706C,20 FT OF CROSSWALK,Unknown,Unknown,Unknown,43,,N,PONCA,AVE,,E,GRAY,ST,,Black,Male,42,10,
12/20/2023,P148256,Warning,32-702B,NOT PARKED WITHIN LINES/METER ZONE,Unknown,Unknown,Unknown,43,100,E,COMANCHE,ST,,,,,,Black,Male,42,11,
12/21/2023,P148269,Warning,32-703A,EXPIRED METER,Unknown,Unknown,Unknown,43,100,E,COMANCHE,ST,,,,,,Black,Male,42,11,
5/4/2023,P140638,Warning,32-703A,EXPIRED METER,Unknown,Unknown,Unknown,43,,,200 W BOYD ST / W BOYD ST,,,,,,,Black,Male,42,10,
5/26/2023,P140755,Warning,32-707(1),OVER 24 HOURS,Unknown,Unknown,Unknown,43,1300,,MCKINLEY,AVE,,,,,,Black,Male,42,10,
6/1/2023,P140776,Warning,32-717,ACCESSIBLE PARKING,Unknown,Unknown,Unknown,43,,,200 S CRAWFORD AVE / E COMANCHE ST,,,,,,,Black,Male,42,10,
6/5/2023,P140778,Warning,32-705L,SIDEWALK,Unknown,Unknown,Unknown,43,446,,COLLEGE,AVE,,,,,,Black,Male,42,10,
5/26/2023,P140757,Warning,32-707A1,SIGN:EXCESS OF TIME:  2 HOUR,Unknown,Unknown,Unknown,43,,,100 S SANTA FE AVE / W MAIN ST,,,,,,,Black,Male,42,10,
5/4/2023,P140635,Parking,32-703A,EXPIRED METER,Unknown,Unknown,Unknown,43,,,200 E GRAY ST / PUBLIC LOT,,,,,,,Black,Male,42,10,
10/31/2023,P148044,Warning,32-707(1),OVER 24 HOURS,Unknown,Unknown,Unknown,43,4200,,CONDOR,DR,,,,,,Black,Male,42,11,
6/23/2023,P140879,Warning,32-707A17,SIGN: NO PARKING ANY TIME,Unknown,Unknown,Unknown,43,1600,,SUNRISE,ST,,,,,,Black,Male,42,10,
6/23/2023,P140880,Warning,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,103,W,ACRES,ST,,,,,,Black,Male,42,10,
3/30/2023,P136987,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,700,,ASP,AVE,,,,,,Black,Male,41,10,
12/20/2023,P148257,Warning,32-703A,EXPIRED METER,Unknown,Unknown,Unknown,43,100,E,COMANCHE,ST,,,,,,Black,Male,42,11,
4/10/2023,P140524,Parking,32-707A17,SIGN: NO PARKING ANY TIME,Unknown,Unknown,Unknown,43,,,600 PARSONS ST / CHAUTAUQUA AVE,,,,,,,Black,Male,42,10,
4/12/2023,P140527,Parking,32-707(1),OVER 24 HOURS,Unknown,Unknown,Unknown,43,1000,,COLLEGE,AVE,,,,,,Black,Male,42,10,
4/12/2023,P140528,Parking,32-707A17,SIGN: NO PARKING ANY TIME,Unknown,Unknown,Unknown,43,3200,,HEALTHPLEX,DR,,,,,,Black,Male,42,10,
4/14/2023,P140533,Parking,32-707(1),OVER 24 HOURS,Unknown,Unknown,Unknown,43,,,1000 COLLEGE AVE / W LINDSEY ST,,,,,,,Black,Male,42,10,
4/14/2023,P140534,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,,1000 COLLEGE AVE / W LINDSEY ST,,,,,,,Black,Male,42,10,
12/6/2023,P148190,Parking,32-703A,EXPIRED METER,Unknown,Unknown,Unknown,43,500,,BUCHANAN,AVE,,,,,,Black,Male,42,11,
12/7/2023,P148201,Parking,32-703A,EXPIRED METER,Unknown,Unknown,Unknown,43,,,200 S PETERS AVE / E COMANCHE ST,,,,,,,Black,Male,42,11,
4/17/2023,P140538,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,3500,,RAMBLING OAKS,DR,,,,,,Black,Male,42,10,
9/13/2023,W276543,Warning,32-710,FAIL TO STOP,Male,Unknown,Unknown,20,,,BILOXI,DR,,,BEAUMONT,DR,,White,Male,33,7,Non Hispanic
10/20/2023,W276174,Warning,32-410,IMP REGISTRATION,Male,White,,21,,E,STATE HWY 9,HWY,,,TECHNOLOGY,PL,,White,Male,33,7,Non Hispanic
11/2/2023,W270488,Warning,32-410,IMP REGISTRATION,Female,White,Unknown,38,,,24TH,AVE,SE,,GLEN OAKS,DR,,White,Male,33,7,Non Hispanic
12/7/2023,660797,Traffic,32-709,FAIL TO YIELD,Male,Unknown,Unknown,40,900,W,BROOKS,ST,,,,,,White,Male,33,7,Non Hispanic
10/26/2023,W270478,Warning,32-901,EXC SPEEDING,Male,White,Unknown,20,3800,E,STATE HWY 9,HWY,,,,,,White,Male,33,7,Non Hispanic
10/5/2023,660070,Traffic,32-709,FAIL TO YIELD,Female,White,Unknown,20,1100,E,LINDSEY,ST,,,,,,White,Male,33,7,Non Hispanic
9/6/2023,W276541,Warning,32-414,DR W/OBSTR VIEW,Male,White,Non Hispanic,40,,N,FLOOD,AVE,,W,ACRES,ST,,White,Male,33,6,Non Hispanic
9/6/2023,W276542,Warning,32-442,NO INSURANCE VERIF,Male,White,Non Hispanic,40,,N,FLOOD,AVE,,W,ACRES,ST,,White,Male,33,6,Non Hispanic
9/6/2023,660068,Traffic,32-409C1,DUR,Male,White,Non Hispanic,40,,N,FLOOD,AVE,,W,ACRES,ST,,White,Male,33,6,Non Hispanic
10/28/2023,660064,Traffic,32-442,NO INSURANCE VERIF,Male,Unknown,,20,702,,ELMWOOD,DR,,,,,,White,Male,33,7,Non Hispanic
10/28/2023,660065,Traffic,32-419,RECKLESS DRIVING,Male,Unknown,,20,702,,ELMWOOD,DR,,,,,,White,Male,33,7,Non Hispanic
10/28/2023,660066,Traffic,32-201,LEAVING THE SCENE,Male,Unknown,,20,702,,ELMWOOD,DR,,,,,,White,Male,33,7,Non Hispanic
4/6/2023,W247775,Warning,32-442,NO INSURANCE VERIF,Female,Unknown,,44,,,CLASSEN,BLVD,,E,CEDAR LANE,RD,,White,Male,32,6,Non Hispanic
4/6/2023,W247774,Warning,32-410,IMP REGISTRATION,Female,Unknown,,44,,,CLASSEN,BLVD,,E,CEDAR LANE,RD,,White,Male,32,6,Non Hispanic
4/6/2023,W247773,Warning,32-1010,DIS TRAF SIG/YELLOW,Female,Unknown,,44,,,CLASSEN,BLVD,,E,CEDAR LANE,RD,,White,Male,32,6,Non Hispanic
7/20/2023,W276505,Warning,32-710,FAIL TO STOP,Female,Black,,24,,,BILOXI,DR,,,BEAUMONT,DR,,White,Male,33,6,Non Hispanic
8/29/2023,W276534,Warning,32-901,EXC SPEEDING,Female,White,,28,3900,E,STATE HWY 9,HWY,,,,,,White,Male,33,6,Non Hispanic
12/16/2023,W272317,Warning,32-710,FAIL TO STOP,Female,White,,34,,,BILOXI,DR,,,BEAUMONT,DR,,White,Male,33,7,Non Hispanic
1/3/2023,W245685,Warning,M20-510,IMP REGISTRATION,Male,White,Non Hispanic,28,,N,PETERS,AVE,,E,ROBINSON,ST,,White,Male,32,6,Non Hispanic
7/19/2023,W276504,Warning,32-710,FAIL TO STOP,Female,White,Non Hispanic,32,,,BEAUMONT,ST,,,BILOXI,DR,,White,Male,33,6,Non Hispanic
10/6/2023,W276163,Warning,32-410,IMP REGISTRATION,Male,Black,Unknown,39,,S,BERRY,RD,,,CADDELL,LN,,White,Male,33,7,Non Hispanic
10/6/2023,W276164,Warning,32-409,DR W/O LICENSE,Male,Black,Unknown,39,,S,BERRY,RD,,,CADDELL,LN,,White,Male,33,7,Non Hispanic
7/2/2023,58357,Parking,32-714,NEGLIGENT PARKING,,,,,2300,W,ROBINSON,ST,,,,,,White,Male,24,3,Non Hispanic
5/13/2023,E0085472,Warning,32-439,FAIL TO SIGNAL,,,,42,100,S,FLOOD,AVE,,,,,,White,Male,24,3,Non Hispanic
4/24/2023,W251271,Warning,32-710,FAIL TO STOP,Male,Black,,42,,,24TH,AVE,SW,W,LINDSEY,ST,,White,Male,24,3,Non Hispanic
3/14/2023,E0085392,Warning,M20-1001,EXC SPEEDING,Female,White,Unknown,68,2200,W,ROBINSON,ST,,,,,,White,Male,24,3,Non Hispanic
2/20/2023,E0085335,Warning,M20-602,IMP EQUIP/CARS,Male,Black,,56,2400,W,MAIN,ST,,,,,,White,Male,24,3,Non Hispanic
2/20/2023,E0085334,Warning,M20-1001,EXC SPEEDING,Male,Black,,56,2400,W,MAIN,ST,,,,,,White,Male,24,3,Non Hispanic
2/20/2023,E0085336,Warning,M20-540,FAIL TO SIGNAL,Male,Black,,56,2400,W,MAIN,ST,,,,,,White,Male,24,3,Non Hispanic
12/5/2023,E0106580,Warning,32-901,EXC SPEEDING,Male,White,Non Hispanic,51,,,I-35 I / W MAIN ST,,,,,,,White,Male,25,4,Non Hispanic
10/16/2023,E0106557,Warning,32-410,IMP REGISTRATION,,,,49,2400,W,LINDSEY,ST,,,,,,White,Male,25,4,Non Hispanic
3/13/2023,E0085379,Warning,M20-543,NO INSURANCE VERIF,Male,White,Unknown,48,2300,W,ROBINSON,ST,,,,,,White,Male,24,3,Non Hispanic
3/13/2023,E0085378,Warning,M20-1001,EXC SPEEDING,Male,White,Unknown,48,2300,W,ROBINSON,ST,,,,,,White,Male,24,3,Non Hispanic
5/12/2023,E0085470,Warning,32-901,EXC SPEEDING,Female,White,,53,,N,FLOOD,AVE,,,LEXINGTON,AVE,,White,Male,24,3,Non Hispanic
5/12/2023,E0085471,Warning,32-439,FAIL TO SIGNAL,Female,White,,53,,N,FLOOD,AVE,,,LEXINGTON,AVE,,White,Male,24,3,Non Hispanic
3/14/2023,E0085391,Warning,M20-543,NO INSURANCE VERIF,Male,White,Unknown,64,2200,W,ROBINSON,ST,,,,,,White,Male,24,3,Non Hispanic
3/14/2023,E0085390,Warning,M20-1001,EXC SPEEDING,Male,White,Unknown,64,2200,W,ROBINSON,ST,,,,,,White,Male,24,3,Non Hispanic
2/3/2023,E0085296,Warning,M20-1103,DIS TRAF CONT DEV,Female,White,Non Hispanic,79,,W,BOYD,ST,,,MCGEE,DR,,White,Male,24,3,Non Hispanic
10/3/2023,E0106539,Warning,32-505,IMP EQUIP/BICYCLE,Male,White,Non Hispanic,64,2700,N,FLOOD,AVE,,,,,,White,Male,25,4,Non Hispanic
9/30/2023,58360,Traffic,32-402B,CARELESS DRIVING,Male,White,Non Hispanic,63,,W,LINDSEY,ST,,S,FLOOD,AVE,,White,Male,25,4,Non Hispanic
3/26/2023,E0085402,Traffic,M20-1001,EXC SPEEDING,Female,White,,62,1700,W,TECUMSEH,RD,,,,,,White,Male,24,3,Non Hispanic
7/24/2023,E0085497,Traffic,32-409,DR W/O LICENSE,Female,White,Non Hispanic,49,,N,CARTER,AVE,,,OLIVER,ST,,White,Male,24,3,Non Hispanic
7/24/2023,E0085496,Warning,32-439,FAIL TO SIGNAL,Female,White,Non Hispanic,49,,N,CARTER,AVE,,,OLIVER,ST,,White,Male,24,3,Non Hispanic
2/27/2023,E0085348,Traffic,M20-510,IMP REGISTRATION,Male,White,Unknown,48,3000,,24TH,AVE,NW,,,,,White,Male,24,3,Non Hispanic
9/27/2023,P147177,Parking,32-703A,EXPIRED METER,Unknown,Unknown,Unknown,43,500,S,UNIVERSITY,BLVD,,,,,,White,Female,59,4,
9/6/2023,P146583,Parking,32-717,ACCESSIBLE PARKING,Unknown,Unknown,Unknown,43,200,W,BOYD,ST,,,,,,White,Female,59,3,
9/6/2023,P146616,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,500,S,UNIVERSITY,BLVD,,,,,,White,Female,59,3,
9/15/2023,P146913,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,500,S,UNIVERSITY,BLVD,,,,,,White,Female,59,3,
9/13/2023,P146786,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,300,W,BOYD,ST,,,,,,White,Female,59,3,
9/13/2023,P146821,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,,200 S JAMES GARNER AVE,,,,,,,White,Female,59,3,
9/13/2023,P146822,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,200,E,COMANCHE,ST,,,,,,White,Female,59,3,
9/14/2023,P146848,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,700,,ASP,AVE,,,,,,White,Female,59,3,
9/14/2023,P146883,Parking,32-707A17,SIGN: NO PARKING ANY TIME,Unknown,Unknown,Unknown,43,700,,PARSONS,ST,,,,,,White,Female,59,3,
9/15/2023,P146935,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,700,,ASP,AVE,,,,,,White,Female,59,3,
9/13/2023,P146791,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,500,S,UNIVERSITY,BLVD,,,,,,White,Female,59,3,
9/14/2023,P146884,Parking,32-707A17,SIGN: NO PARKING ANY TIME,Unknown,Unknown,Unknown,43,822,,MONNETT,AVE,,,,,,White,Female,59,3,
9/21/2023,P146989,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,700,,ASP,AVE,,,,,,White,Female,59,4,
9/22/2023,P147040,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,700,,ASP,AVE,,,,,,White,Female,59,4,
9/20/2023,P146939,Parking,32-705L,SIDEWALK,Unknown,Unknown,Unknown,43,735,,JENKINS,AVE,,,,,,White,Female,59,4,
9/21/2023,P146991,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,700,,ASP,AVE,,,,,,White,Female,59,4,
9/21/2023,P147005,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,700,,ASP,AVE,,,,,,White,Female,59,4,
9/21/2023,P146996,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,800,,PARSONS,ST,,,,,,White,Female,59,4,
9/26/2023,P147143,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,700,,ASP,AVE,,,,,,White,Female,59,4,
9/26/2023,P147161,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,700,,ASP,AVE,,,,,,White,Female,59,4,
9/25/2023,P147110,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,300,W,BOYD,ST,,,,,,White,Female,59,4,
9/21/2023,P146995,Parking,32-707A17,SIGN: NO PARKING ANY TIME,Unknown,Unknown,Unknown,43,200,,STINSON,ST,,,,,,White,Female,59,4,
9/22/2023,P147027,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,300,W,BOYD,ST,,,,,,White,Female,59,4,
4/17/2023,P140539,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,500,,EDWARDS,DR,,,,,,Black,Male,42,10,
4/18/2023,P140549,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,2200,,IOWA,ST,,,,,,Black,Male,42,10,
4/18/2023,P140550,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,,MERKLE,DR,,,DAKOTA,ST,,Black,Male,42,10,
4/20/2023,P140569,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,,3200 HEALTHPLEX DR / N INTERSTATE DR,,,,,,,Black,Male,42,10,
5/4/2023,P140636,Parking,32-703A,EXPIRED METER,Unknown,Unknown,Unknown,43,,,700 ASP AVE / W BOYD ST,,,,,,,Black,Male,42,10,
5/25/2023,P140752,Parking,32-707A17,SIGN: NO PARKING ANY TIME,Unknown,Unknown,Unknown,43,,S,SANTA FE,AVE,,W,LINN,ST,,Black,Male,42,10,
5/25/2023,P140754,Parking,32-707A17,SIGN: NO PARKING ANY TIME,Unknown,Unknown,Unknown,43,716,W,SYMMES,ST,,,,,,Black,Male,42,10,
5/31/2023,P140767,Parking,32-707A17,SIGN: NO PARKING ANY TIME,Unknown,Unknown,Unknown,43,200,,MCCULLOUGH,ST,,,,,,Black,Male,42,10,
5/31/2023,P140769,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,,200 S JONES AVE / E EUFAULA ST,,,,,,,Black,Male,42,10,
6/7/2023,P140790,Warning,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,300,,WHITE,ST,,,,,,Black,Male,42,10,
3/24/2023,P136954,Warning,20-805(7),AGAINST TRAFFIC,Unknown,Unknown,Unknown,43,700,,DEANS ROW,AVE,,,,,,Black,Male,41,10,
6/7/2023,P140785,Warning,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,500,,BUCHANAN,AVE,,,,,,Black,Male,42,10,
4/4/2023,P136997,Warning,32-707(1),OVER 24 HOURS,Unknown,Unknown,Unknown,43,100,W,RICH,ST,,,,,,Black,Male,41,10,
4/5/2023,P136999,Warning,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,1300,,GARFIELD,AVE,,,,,,Black,Male,41,10,
6/8/2023,P140805,Parking,32-717,ACCESSIBLE PARKING,Unknown,Unknown,Unknown,43,,,105 W DAWS ST / LIBRARY LOT,,,,,,,Black,Male,42,10,
3/28/2023,P136980,Warning,20-805(7),AGAINST TRAFFIC,Unknown,Unknown,Unknown,43,1100,S,LAHOMA,AVE,,,,,,Black,Male,41,10,
6/9/2023,P140815,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,500,,BUCHANAN,AVE,,,,,,Black,Male,42,10,
6/7/2023,P140792,Parking,32-707A17,SIGN: NO PARKING ANY TIME,Unknown,Unknown,Unknown,43,,,200 CHAUTAUQUA AVE / W EUFAULA ST,,,,,,,Black,Male,42,10,
3/21/2023,P136939,Parking,20-807(3),PRIVATE PROPERTY,Unknown,Unknown,Unknown,43,,,119 W BOYD ST,,,,,,,Black,Male,41,10,
3/23/2023,P136947,Parking,20-807(2)D,YELLOW CURB,Unknown,Unknown,Unknown,43,,,500 S SANTA FE AVE / W APACHE ST,,,,,,,Black,Male,41,10,
3/24/2023,P136961,Parking,20-807(3),PRIVATE PROPERTY,Unknown,Unknown,Unknown,43,,,MONNETT,AVE,,E,BOYD,ST,,Black,Male,41,10,
3/27/2023,P136971,Parking,20-807(1)H,SIGN: NO PARKING 8 TO 5,Unknown,Unknown,Unknown,43,,,400 COLLEGE AVE / W BOYD ST,,,,,,,Black,Male,41,10,
11/24/2023,W272305,Warning,32-901,EXC SPEEDING,Male,White,,41,,,PARK,DR,,W,MAIN,ST,,White,Male,33,7,Non Hispanic
8/17/2023,W276525,Warning,32-901,EXC SPEEDING,Male,White,Non Hispanic,73,3900,E,STATE HWY 9,HWY,,,,,,White,Male,33,6,Non Hispanic
11/4/2023,W270491,Warning,32-901,EXC SPEEDING,Female,White,Unknown,59,,,PARK,DR,,W,MAIN,ST,,White,Male,33,7,Non Hispanic
7/21/2023,W276508,Warning,32-901,EXC SPEEDING,Male,White,Non Hispanic,42,600,,24TH,AVE,NE,,,,,White,Male,33,6,Non Hispanic
7/21/2023,W276511,Warning,32-502,IMP EQUIP/CARS,Male,White,Non Hispanic,41,,,36TH,AVE,SE,E,STATE HWY 9,HWY,,White,Male,33,6,Non Hispanic
3/9/2023,W247757,Warning,M20-510,IMP REGISTRATION,Male,White,,34,1499,,ALAMEDA,ST,,,,,,White,Male,32,6,Non Hispanic
12/16/2023,W272315,Warning,32-410,IMP REGISTRATION,Male,White,Non Hispanic,35,900,E,ROBINSON,ST,,,,,,White,Male,33,7,Non Hispanic
12/16/2023,W272316,Warning,32-414,DR W/OBSTR VIEW,Male,White,Non Hispanic,35,900,E,ROBINSON,ST,,,,,,White,Male,33,7,Non Hispanic
2/25/2023,W247751,Warning,M20-602,IMP EQUIP/CARS,Male,White,Non Hispanic,36,2927,,CLASSEN,BLVD,,,,,,White,Male,32,6,Non Hispanic
2/25/2023,W245700,Warning,M20-510,IMP REGISTRATION,Male,White,Non Hispanic,36,2927,,CLASSEN,BLVD,,,,,,White,Male,32,6,Non Hispanic
11/4/2023,W270489,Warning,32-901,EXC SPEEDING,Male,White,Unknown,37,,W,MAIN,ST,,,PARK,DR,,White,Male,33,7,Non Hispanic
10/14/2023,W276167,Warning,32-901,EXC SPEEDING,Male,Black,,32,,,PARK,DR,,W,MAIN,ST,,White,Male,33,7,Non Hispanic
9/15/2023,W276546,Warning,32-410,IMP REGISTRATION,Female,White,Unknown,34,,,ALAMEDA,ST,,,SHILOH,DR,,White,Male,33,7,Non Hispanic
10/6/2023,W276162,Warning,32-710,FAIL TO STOP,Female,White,Non Hispanic,23,,S,BERRY,RD,,W,BROOKS,ST,,White,Male,33,7,Non Hispanic
12/6/2023,W272323,Warning,32-435,IMP RIGHT TURN,Male,White,,32,,,BRANDYWINE,LN,,E,LINDSEY,ST,,White,Male,33,7,Non Hispanic
12/6/2023,W272324,Warning,32-901,EXC SPEEDING,Male,White,,32,,,BRANDYWINE,LN,,E,LINDSEY,ST,,White,Male,33,7,Non Hispanic
12/6/2023,660796,Traffic,32-710,FAIL TO STOP,Male,White,,32,,,BRANDYWINE,LN,,E,LINDSEY,ST,,White,Male,33,7,Non Hispanic
12/6/2023,W272322,Warning,32-414B,OBSTR VIEW/LOAD,Male,White,,32,,,BRANDYWINE,LN,,E,LINDSEY,ST,,White,Male,33,7,Non Hispanic
5/19/2023,653149,Traffic,32-402A,FAIL DEV TIME/ATTEN,Female,White,Non Hispanic,43,,,12TH,AVE,NE,E,MAIN,ST,,White,Male,33,6,Non Hispanic
2/23/2023,W245697,Warning,M20-535,IMP LEFT TURN/OTHER,Male,Unknown,,30,,,ALAMEDA,ST,,,12TH,AVE,SE,White,Male,32,6,Non Hispanic
2/24/2023,W245699,Warning,M20-510,IMP REGISTRATION,Female,Black,,27,,,12TH,AVE,SE,E,LINDSEY,ST,,White,Male,32,6,Non Hispanic
1/31/2023,W245688,Warning,M20-1001,EXC SPEEDING,Male,Unknown,Non Hispanic,27,1000,,12TH,AVE,NE,,,,,White,Male,32,6,Non Hispanic
4/4/2023,E0085421,Traffic,32-901,EXC SPEEDING,Male,White,Unknown,51,2000,,STUBBEMAN,AVE,,,,,,White,Male,24,3,Non Hispanic
2/21/2023,E0085341,Warning,M20-602,IMP EQUIP/CARS,Male,White,Unknown,61,,N,FLOOD,AVE,,W,TECUMSEH,RD,,White,Male,24,3,Non Hispanic
8/23/2023,E0106511,Warning,32-709,FAIL TO YIELD,Male,White,Unknown,63,,,12TH,AVE,SE,E,LINDSEY,ST,,White,Male,25,4,Non Hispanic
3/13/2023,E0085381,Warning,M20-543,NO INSURANCE VERIF,Male,Unknown,Hispanic,62,2200,W,ROBINSON,ST,,,,,,White,Male,24,3,Non Hispanic
3/13/2023,E0085380,Warning,M20-1001,EXC SPEEDING,Male,Unknown,Hispanic,62,2200,W,ROBINSON,ST,,,,,,White,Male,24,3,Non Hispanic
5/28/2023,E0085477,Traffic,32-502,IMP EQUIP/CARS,,,,60,,N,FLOOD,AVE,,,LEXINGTON,ST,,White,Male,24,3,Non Hispanic
5/29/2023,E0085483,Warning,32-439,FAIL TO SIGNAL,,,,60,,,CRYSTAL,CIR,,N,PORTER,AVE,,White,Male,24,3,Non Hispanic
3/21/2023,E0085397,Traffic,M20-509C2,DUS,Male,Unknown,Hispanic,53,2800,,CLASSEN,BLVD,,,,,,White,Male,24,3,Non Hispanic
3/21/2023,E0085396,Traffic,M20-502A,FAIL DEV TIME/ATTEN,Male,Unknown,Hispanic,53,2800,,CLASSEN,BLVD,,,,,,White,Male,24,3,Non Hispanic
3/14/2023,E0085389,Traffic,M20-1001,EXC SPEEDING,Female,White,Unknown,74,2200,W,ROBINSON,ST,,,,,,White,Male,24,3,Non Hispanic
2/21/2023,E0085345,Warning,M20-1001,EXC SPEEDING,,,,74,1700,W,TECUMSEH,RD,,,,,,White,Male,24,3,Non Hispanic
2/17/2023,E0085325,Warning,M20-602,IMP EQUIP/CARS,Male,Black,Non Hispanic,50,700,,ASP,AVE,,,,,,White,Male,24,3,Non Hispanic
2/17/2023,E0085326,Warning,M20-540,FAIL TO SIGNAL,Male,Black,Non Hispanic,50,700,,ASP,AVE,,,,,,White,Male,24,3,Non Hispanic
8/21/2023,E0106509,Traffic,32-409,DR W/O LICENSE,Male,White,,53,,,E STATE HWY 9 HWY / CLASSEN BLVD,,,,,,,White,Male,25,4,Non Hispanic
8/21/2023,E0106508,Traffic,32-410,IMP REGISTRATION,Male,White,,53,,,E STATE HWY 9 HWY / CLASSEN BLVD,,,,,,,White,Male,25,4,Non Hispanic
8/21/2023,E0106510,Traffic,32-442,NO INSURANCE VERIF,Male,White,,53,,,E STATE HWY 9 HWY / CLASSEN BLVD,,,,,,,White,Male,25,4,Non Hispanic
4/24/2023,E0085446,Warning,32-435,IMP RIGHT TURN,Male,Black,Non Hispanic,42,,,24TH,AVE,SW,W,LINDSEY,ST,,White,Male,24,3,Non Hispanic
1/24/2023,E0085293,Warning,M20-810,FAIL TO STOP,Male,Unknown,,30,,W,BOYD,ST,,,WYLIE,RD,,White,Male,24,3,Non Hispanic
1/24/2023,E0085292,Warning,M20-1001,EXC SPEEDING,Male,Unknown,,30,,W,BOYD,ST,,,WYLIE,RD,,White,Male,24,3,Non Hispanic
