TicketDatetime,TicketNumber,TicketType,Statute,Description,Sex,Race,Ethnicity,Age,LocNumber,LocPrefix,LocStreet,LocType,LocSuffix,XLocPrefix,XLocStreet,XLocType,XLocSuffix,PersonnelRace,PersonnelSex,PersonnelAge,PersonnelYears,PersonnelEthnicity
12/07/2022 14:48:00,P137049,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,,,200 S JAMES GARNER AVE,,,,,,,White,Female,60,8,Non Hispanic
12/07/2022 14:52:00,P137050,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/07/2022 15:04:00,P137051,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/08/2022 09:26:00,P137052,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/08/2022 09:32:00,P137053,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/08/2022 09:41:00,P137054,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,300,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/08/2022 09:46:00,P137055,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,225,E,GRAY,ST,,,,,,White,Female,60,8,Non Hispanic
12/08/2022 11:12:00,P137056,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,W,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/08/2022 11:17:00,P137057,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,W,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/08/2022 11:20:00,P137058,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,W,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/08/2022 11:24:00,P137059,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,106,W,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/08/2022 11:55:00,P137060,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,S,JAMES GARNER,AVE,,,,,,White,Female,60,8,Non Hispanic
12/12/2022 09:26:00,P137077,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/12/2022 09:31:00,P137078,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/12/2022 09:39:00,P137079,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,200,E,GRAY,ST,,,,,,White,Female,60,8,Non Hispanic
12/12/2022 09:44:00,P137080,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,E,COMANCHE,ST,,,,,,White,Female,60,8,Non Hispanic
12/12/2022 09:45:00,P137081,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,E,COMANCHE,ST,,,,,,White,Female,60,8,Non Hispanic
12/12/2022 09:48:00,P137082,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,E,COMANCHE,ST,,,,,,White,Female,60,8,Non Hispanic
12/12/2022 09:54:00,P137083,Parking,20-803(1),EXPIRED METER,Unknown,Unknown,Unknown,42,100,E,COMANCHE,ST,,,,,,White,Female,60,8,Non Hispanic
12/12/2022 11:44:00,P137084,Parking,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,103,W,ACRES,ST,,,,,,White,Female,60,8,Non Hispanic
12/12/2022 13:14:00,P137085,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,W,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/12/2022 13:22:00,P137086,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/12/2022 15:55:00,P137087,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,103,W,ACRES,ST,,,,,,White,Female,60,8,Non Hispanic
12/12/2022 16:26:00,P137088,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,300,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/15/2022 14:02:00,P137112,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/15/2022 14:06:00,P137113,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/15/2022 14:09:00,P137114,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,300,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/15/2022 14:15:00,P137115,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,300,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/15/2022 14:22:00,P137116,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,200,E,GRAY,ST,,,,,,White,Female,60,8,Non Hispanic
12/15/2022 14:30:00,P137117,Parking,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,223,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/15/2022 14:52:00,P137118,Parking,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,223,E,GRAY,ST,,,,,,White,Female,60,8,Non Hispanic
12/13/2022 13:34:00,P137089,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,200,E,GRAY,ST,,,,,,White,Female,60,8,Non Hispanic
12/13/2022 13:37:00,P137090,Parking,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,200,E,GRAY,ST,,,,,,White,Female,60,8,Non Hispanic
12/13/2022 13:41:00,P137091,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,200,E,GRAY,ST,,,,,,White,Female,60,8,Non Hispanic
12/13/2022 13:44:00,P137092,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,E,GRAY,ST,,,,,,White,Female,60,8,Non Hispanic
12/13/2022 14:01:00,P137093,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,103,W,ACRES,ST,,,,,,White,Female,60,8,Non Hispanic
12/13/2022 14:09:00,P137094,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,103,W,ACRES,ST,,,,,,White,Female,60,8,Non Hispanic
12/13/2022 14:13:00,P137095,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,103,W,ACRES,ST,,,,,,White,Female,60,8,Non Hispanic
12/13/2022 14:13:00,P137096,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,103,W,ACRES,ST,,,,,,White,Female,60,8,Non Hispanic
12/14/2022 09:59:00,P137097,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,W,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/14/2022 10:04:00,P137098,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,S,JAMES GARNER,AVE,,,,,,White,Female,60,8,Non Hispanic
12/14/2022 10:13:00,P137099,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,,,200 S JAMES GARNER AVE,,,,,,,White,Female,60,8,Non Hispanic
12/14/2022 10:38:00,P137100,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,S,JAMES GARNER,AVE,,,,,,White,Female,60,8,Non Hispanic
12/14/2022 10:46:00,P137101,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,106,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/14/2022 14:23:00,P137102,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/14/2022 14:35:00,P137103,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/14/2022 14:45:00,P137104,Parking,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,103,W,ACRES,ST,,,,,,White,Female,60,8,Non Hispanic
12/14/2022 15:05:00,P137105,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,,,200 S JAMES GARNER AVE,,,,,,,White,Female,60,8,Non Hispanic
12/14/2022 15:08:00,P137106,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,,,200 S JAMES GARNER AVE,,,,,,,White,Female,60,8,Non Hispanic
12/14/2022 15:34:00,P137107,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/14/2022 15:39:00,P137108,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/14/2022 15:44:00,P137109,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,300,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/14/2022 16:15:00,P137110,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,200,E,GRAY,ST,,,,,,White,Female,60,8,Non Hispanic
12/14/2022 16:17:00,P137111,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,200,E,GRAY,ST,,,,,,White,Female,60,8,Non Hispanic
12/19/2022 10:03:00,P137119,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/19/2022 10:13:00,P137120,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/19/2022 10:18:00,P137121,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/19/2022 10:22:00,P137122,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/19/2022 10:25:00,P137123,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,300,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/19/2022 11:16:00,P137124,Parking,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,103,W,ACRES,ST,,,,,,White,Female,60,8,Non Hispanic
12/19/2022 11:16:00,P137125,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,103,W,ACRES,ST,,,,,,White,Female,60,8,Non Hispanic
12/20/2022 11:50:00,P137126,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/20/2022 11:50:00,P137127,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/20/2022 11:53:00,P137128,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/20/2022 11:56:00,P137129,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/20/2022 12:00:00,P137130,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/20/2022 12:01:00,P137131,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/20/2022 12:03:00,P137132,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/20/2022 12:06:00,P137133,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/20/2022 12:09:00,P137134,Parking,20-817,ACCESSIBLE PARKING,Unknown,Unknown,Unknown,42,227,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/20/2022 14:04:00,P137135,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,W,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/20/2022 14:07:00,P137136,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,200,W,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/20/2022 14:10:00,P137137,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/20/2022 14:15:00,P137138,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,300,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/20/2022 14:19:00,P137139,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,W,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/20/2022 14:26:00,P137140,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/20/2022 14:29:00,P137141,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/20/2022 14:32:00,P137142,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/20/2022 14:34:00,P137143,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/27/2022 09:59:00,P137144,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/27/2022 10:05:00,P137145,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/27/2022 10:14:00,P137146,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,W,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/27/2022 10:16:00,P137147,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,W,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/27/2022 10:19:00,P137148,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,W,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/27/2022 10:25:00,P137149,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,S,JAMES GARNER,AVE,,,,,,White,Female,60,8,Non Hispanic
12/27/2022 14:22:00,P137150,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,W,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/27/2022 14:25:00,P137151,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/27/2022 14:25:00,P137152,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/27/2022 14:31:00,P137153,Parking,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,119,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/27/2022 16:31:00,P137154,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,S,JAMES GARNER,AVE,,,,,,White,Female,60,8,Non Hispanic
12/29/2022 09:12:00,P137171,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,W,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/29/2022 09:25:00,P137172,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/29/2022 09:32:00,P137173,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/29/2022 09:34:00,P137174,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/29/2022 09:36:00,P137175,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/29/2022 09:39:00,P137176,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,W,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/29/2022 09:59:00,P137177,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,S,JAMES GARNER,AVE,,,,,,White,Female,60,8,Non Hispanic
12/29/2022 10:05:00,P137178,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,S,JAMES GARNER,AVE,,,,,,White,Female,60,8,Non Hispanic
12/29/2022 10:06:00,P137179,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,S,JAMES GARNER,AVE,,,,,,White,Female,60,8,Non Hispanic
12/29/2022 10:08:00,P137180,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,S,JAMES GARNER,AVE,,,,,,White,Female,60,8,Non Hispanic
12/29/2022 10:09:00,P137181,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,S,JAMES GARNER,AVE,,,,,,White,Female,60,8,Non Hispanic
12/29/2022 12:30:00,P137182,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,E,COMANCHE,ST,,,,,,White,Female,60,8,Non Hispanic
12/29/2022 12:33:00,P137183,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,E,COMANCHE,ST,,,,,,White,Female,60,8,Non Hispanic
12/28/2022 09:25:00,P137155,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,103,W,ACRES,ST,,,,,,White,Female,60,8,Non Hispanic
12/28/2022 09:41:00,P137156,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,103,W,ACRES,ST,,,,,,White,Female,60,8,Non Hispanic
12/28/2022 10:40:00,P137157,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,W,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/28/2022 10:43:00,P137158,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,,,200 S JAMES GARNER AVE,,,,,,,White,Female,60,8,Non Hispanic
12/28/2022 10:58:00,P137159,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,S,JAMES GARNER,AVE,,,,,,White,Female,60,8,Non Hispanic
12/28/2022 11:11:00,P137160,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/28/2022 11:13:00,P137161,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/28/2022 11:15:00,P137162,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/28/2022 11:19:00,P137163,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/28/2022 11:23:00,P137164,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/28/2022 11:27:00,P137165,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/28/2022 13:34:00,P137166,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/28/2022 13:40:00,P137167,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/28/2022 15:12:00,P137168,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/28/2022 15:27:00,P137169,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/28/2022 15:42:00,P137170,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,S,CRAWFORD,AVE,,,,,,White,Female,60,8,Non Hispanic
12/30/2022 10:11:00,P137184,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,W,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/30/2022 10:15:00,P137185,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,S,JAMES GARNER,AVE,,,,,,White,Female,60,8,Non Hispanic
12/30/2022 10:27:00,P137186,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,,,200 S JAMES GARNER AVE,,,,,,,White,Female,60,8,Non Hispanic
12/30/2022 10:37:00,P137187,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,,,200 S JAMES GARNER AVE,,,,,,,White,Female,60,8,Non Hispanic
12/30/2022 10:41:00,P137188,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,,,200 S JAMES GARNER AVE,,,,,,,White,Female,60,8,Non Hispanic
12/30/2022 11:01:00,P137189,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,,,200 S JAMES GARNER AVE,,,,,,,White,Female,60,8,Non Hispanic
12/30/2022 11:08:00,P137190,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,S,JAMES GARNER,AVE,,,,,,White,Female,60,8,Non Hispanic
12/30/2022 11:13:00,P137191,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,S,JAMES GARNER,AVE,,,,,,White,Female,60,8,Non Hispanic
12/30/2022 11:18:00,P137192,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,S,JAMES GARNER,AVE,,,,,,White,Female,60,8,Non Hispanic
12/30/2022 11:23:00,P137193,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/30/2022 11:26:00,P137194,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/30/2022 11:30:00,P137195,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/30/2022 12:31:00,P137196,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/30/2022 12:35:00,P137197,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/30/2022 12:41:00,P137198,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,218,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/02/2022 11:16:00,P137001,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,N,JONES,AVE,,,,,,White,Female,60,8,Non Hispanic
12/02/2022 11:21:00,P137002,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,N,JONES,AVE,,,,,,White,Female,60,8,Non Hispanic
12/02/2022 13:49:00,P137005,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,211,W,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/02/2022 13:49:00,P137006,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,211,W,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/02/2022 16:01:00,P137007,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,113,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/01/2022 09:34:00,P135476,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,W,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/01/2022 09:39:00,P135477,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,W,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/01/2022 09:44:00,P135478,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,S,JAMES GARNER,AVE,,,,,,White,Female,60,8,Non Hispanic
12/01/2022 09:50:00,P135479,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,S,JAMES GARNER,AVE,,,,,,White,Female,60,8,Non Hispanic
12/01/2022 09:50:00,P135480,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,S,JAMES GARNER,AVE,,,,,,White,Female,60,8,Non Hispanic
12/01/2022 10:05:00,P135481,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,S,JAMES GARNER,AVE,,,,,,White,Female,60,8,Non Hispanic
12/01/2022 10:20:00,P135482,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/01/2022 13:38:00,P135483,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,W,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/01/2022 13:44:00,P135484,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/01/2022 14:30:00,P135485,Parking,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,315,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/01/2022 14:30:00,P135486,Parking,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,315,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/02/2022 09:53:00,P135487,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,200,E,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/02/2022 09:59:00,P135488,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,E,GRAY,ST,,,,,,White,Female,60,8,Non Hispanic
12/02/2022 09:59:00,P135489,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,200,E,GRAY,ST,,,,,,White,Female,60,8,Non Hispanic
12/02/2022 10:02:00,P135490,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,200,E,GRAY,ST,,,,,,White,Female,60,8,Non Hispanic
12/02/2022 10:14:00,P135491,Warning,20-807(9),PUBLIC PROPERTY,Unknown,Unknown,Unknown,42,100,W,MAIN,ST,,,,,,White,Female,60,8,Non Hispanic
12/02/2022 10:19:00,P135492,Warning,20-816,NO VALID TAG,Unknown,Unknown,Unknown,42,100,S,JAMES GARNER,AVE,,,,,,White,Female,60,8,Non Hispanic
